text,artist
"I love to see you oh my love  
I want to feel you near  
My need is deep inside  
Well I've been rolling on,  
I've been holding on,  
I'd like you to know  
That it's been a long, long time  
Sometimes it's hard to make it through the day  
Sometimes it's hard to find my way  
Sometimes it's hard to notice the changing days  
When your friends have all gone  
Leaving this town for another one  
The night is coming round  
I can feel the weight of coming down,  
So afraid to lose this dream  
I want you to understand that I'm trying to do the best I can  
It's so easy to lose my way  
Lay your head where you may find some peace  
I've been searching for my happiness  
Don't you want to wake up and take my love,  
I'd be happy if you'd let me know  
Should I stay or go  
Let me know  
Woke from a dream to see reflections all around me,  
Of new realities,  
Heavenly angels won't you guide me  
Please help me to decide the path most  
Meant for me.  
  

",Beach Boys
"Let the wind blow  
Let the grass grow  
But don't let her go  
  
Don't take her out of my life  
Don't take her out of my life  
  
Let the moon glow  
(Let the moon glow)  
(On the fallen snow)  
On the fallen snow  
(Let the moon glow)  
(On the fallen snow)  
  
But I just got to know  
(Let me please know oh oh oh)  
Know she'll be a part of my life  
Know she'll be a part of my life  
Forever  
  
Let the bees make honey  
Let the poor find money  
Take away their sorrows  
Give them sunshine tomorrow  
  
But don't take her out of my life  
Don't take her out of my life  
What would I do without her tell me now  
  
Let the bird sing  
With the coming spring  
Let the church bells ring  
Let the rain fall  
Let the grass grow  
Let the moon glow  
On the fallen snow  
  
But don't take her out of my life  
Please keep her a part of my life

",Beach Boys
"Do it  
If I only had a little pad  
If I only had a little pad  
In Hawaii  
Eh uh eh uh eh eh eh eh eh  
  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm  
  
Dit do do, da da da do do, dim duh did doo  
Did did did doo dim duh dumb did doo do do  
  
Sure would like to have a little pad  
In Hawaii  
  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm  
  
Dit do do, da da da do do, dim duh did doo  
Did did did doo dim duh dumb did doo do do  
  
By the sea that's where I'll build a pad  
In Hawaii  
  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm  
Mmmmmmmmmm

",Beach Boys
"One, two, three, four  
  
Giddy up  
Giddy up  
  
Well I'm a long tall Texan  
I ride a big white horse  
(He rides from Texas on a big white horse)  
  
Well I'm a long tall Texan  
I ride a big white horse  
(He rides from Texas on a big white horse)  
  
Well people look at me and say  
Hurrah hurrah is that your horse?  
(He rides from Texas on a big white horse)  
Yeah  
  
Well I'm a long tall Texan  
I wear a ten gallon hat  
(He rides from Texas with a ten gallon hat)  
  
Well I'm a long tall Texan  
I wear a ten gallon hat  
(He rides from Texas with a ten gallon hat)  
  
Well people look at me and say  
Hurrah hurrah is that your hat?  
(He rides from Texas with a ten gallon hat)  
Yeah  
  
Well I was walkin' down the street  
With my shinin' badge  
My spurs jinglin' down at my feet  
I seen a man a comin'  
Comin' with a gun  
And I just can't be beat  
  
Well I'm a long tall Texan  
I enforce justice for the law  
(He rides from Texas to enforce the law)  
  
Well I'm a long tall Texan  
I enforce justice for the law  
(He rides from Texas to enforce the law)  
  
Well people look at me and say  
Hurrah hurrah are you the law?  
(He rides from Texas to enforce the law)  
Yeah  
  
Thank you  
Thank you  
Thanks a million  
That's wonderful  
Thanks an awful lot

",Beach Boys
"Love is a woman  
So treat her tenderly tonight  
Love makes a woman  
So give her all your love tonight  
A woman is love  
And if you're smart  
You'll tease her, please her tonight  
So take my advice, you just treat her nice  
And you'll find that woman is love  
Love is a woman  
So tell her she smells good tonight  
Love is a woman  
So make her feel that way tonight  
A woman is love  
And if you're smart  
You'll tease her, please her tonight  
So take my advice, you just treat her nice  
And you'll find a woman in love  
1, 2, 3 (2, 3 ahhh) She's fallin' in love with me  
4, 5, 6 (5, 6 ahhh) She fell for all my tricks  
7, 8, 9 (8, 9 ahhh) She makes me feel so fine  
Love is a woman  
So treat her tenderly tonight  
Love is (makes) a woman  
So give her all your love tonight  
Love is a woman (dip dip dip)  
Love is a woman (dip dip dip Just treat her nice)  
Love is a woman (dip dip dip Take my advice)  
(dip dip dip And just treat her nice)  
  

",Beach Boys
"On my own again, left alone  
To remember when  
Her love filled my life  
Made my life alive her love  
Love around me  
How can I cope without the love  
That I had  
(all around me, love surrounds me)  
Surround me  
The love that I lost was more than  
I could hope to find  
(love surround me, all around me)  
Around me  
Did I have love or did love have me  
Oo love around me  
But there's no  
There's no love of my own  
Mmm mmmmm mmmmmmmmm  
Mm  
I gave up our love  
But it won't disappear  
Oo love around me  
Desire  
Seems as though  
Everywhere I go  
Oo love around me  
Put your arms around me  
Huggin' and a-kissin'  
Making the love I've been missin'  
All around me  
But there's no  
There's no love of my own  
Love around me love surround me  
No love of my own  
Love around me love surround me  
No love of my own  
Love surround me love around me  
No love of my own  
Love surround me love around me  
Put your love around me  
  

",Beach Boys
"He sat up in his open window  
Looking quietly down at the path  
A firefly flew in his room and flew right out again  
  
Down jumped the prince  
And he went again to find his radio  
  
(Magic transistor radio)  
(Glowing magic transistor radio)  
(Glowing magic transistor radio)  
As he made his way he could hear something once again  
(Glowing magic transistor radio)  
There was that transistor up on the same tree  
  
Then from inside of it came a strange voice

",Beach Boys
"Make it big  
So big  
  
You can make it big  
You can make it bigger than life  
See your name spelled right  
Up on the bright lights  
Bright lights  
  
Have a little faith in yourself  
In everything that you do  
I know you're gonna make it big if you want to  
If you really want to  
You can make it big  
  
Bright lights  
  
Have a little faith in yourself  
In everything that you do darlin'  
I know you're goin' make it big if you want to  
If you really want to  
  
Baby you're a superstar  
Lookin' like you're goin' far  
Do what you want  
Why don't you do what you want to  
  
You could be my little movie queen  
Up there on the silver screen  
Do what you want  
Go on and do what you want to  
Catch a plane to Hollywood  
And right away you're best buddys  
with Johnny B. Goode  
And he say  
""Baby welcome to the neighborhood""  
Now you can do what you want  
Do what you want to  
  
You can make it big  
You can make it bigger than life  
See your named spelled right  
Up on the bright lights  
  
Bright lights  
  
Have a little faith in yourself  
In everything that you do  
I know you're goin' to make it big  
If you want to  
If you really want to  
You can make it big  
  
Bright lights  
  
Have a little faith in yourself  
In everything that you do  
I know you're goin' to make it big  
If you want to  
If you really want to  
You can make it big  
So big  
Make it big  
Oh I know you can make it  
Everybody you can make it  
Yes I know we can make it big  
Darlin' you can make it  
I know you're gonna make it  
Oh baby you can make it big

",Beach Boys
"Male ego walking down the street  
Sees something looking hot and sweet  
Hey, baby would you like to meet me tonight?  
Male ego is a worldwide game  
We love the ladies more than wealth and fame  
Lots of girls running through my brain tonight  
Male ego is played by all  
Chasing ladies and having a ball  
Hey girl, I'm gonna give you a call tonight  
Don't know why we love to chase those tasty ladies  
Betcha boys we'll be doing it in our eighties  
Male ego's like a game of chance  
The gamble starts with just a glance  
You're off and running with a new romance tonight  
Male ego won't ever quit  
It seems to me from where I sit  
We oughta do our bit to capture it tonight  
You look nice  
What's your name?  
You smell nice  
What's your name?  
I like you  
What's your name?  
I like you  
What's your name?  
You look nice  
What's your name?  
  

",Beach Boys
"My baby she told me  
She don't want to hold me (oh, no!)  
And kiss my lips anymore  
She's gonna leave me  
And she don't believe me  
That I'll be true now  
  
Well maybe she don't love me  
And is not thinkin' of me  
But why'd she do it this time of year?  
She knows that I'll miss her  
And I'll want to kiss her  
If just for Christmas  
  
[Chorus]  
Merry Christmas, baby  
Merry Christmas, baby  
Merry Christmas, baby  
  
Tell me, what did I do  
To really convince you  
That I'm not the guy anymore?  
Take back my ring now  
I'll do anything now  
But please forgive me  
  
I made my mistake but  
I'm willing to wake up  
And never mess around anymore  
Oh why did we break up?  
There's still time to make up  
If just for Christmas  
  
[Chorus]  
  
I made my mistake but  
I'm willing to wake up  
And never mess around anymore  
Oh why did we break up?  
There's still time to make up  
If just for Christmas  
  
[Chorus]  
  
Merry Christmas, baby

",Beach Boys
"Mona  
Come-a come-a come-a come to me  
Gimme gimme gimme some lovin'  
Tell me tell me tell me you want it  
Listen listen listen my  
Mona  
How's about an eight o'clock dinner  
How's about a nine o'clock movie  
Won't it won't it won't it be groovy  
Put your lovin' arms around me  
Aren'tcha aren'tcha glad that you found me  
Do you do you like fine wine now  
Don't it don't it don't it taste fine now  
Can'tcha can'tcha can'tcha just hear it  
Rock 'n' rock 'n' rock 'n' roll music  
Get-a get-a get-a that beat now  
Does it does it does it feel neat now  
Will you will you will you just kizz me  
When you leave me don't you just mizz me  
Could we could we could we get married  
Enough enough enough of goin' steady  
Disco disco discoteque mama  
Show me show me show me the boogie  
Start a start a start a little dance now  
Take a take a take a little chance now  
Come on  
Listen to ""Da Doo Ron Ron"" now  
Listen to it ""Be My Baby""  
I know you're gonna love Phil Spector  
Mona  
Come-a come-a come-a come to me  
Gimme gimme gimme some lovin'  
Tell me tell me tell me you want it  
  

",Beach Boys
"I was working in the lab, late one night  
When my eyes beheld an eerie sight  
For my monster from his slab, began to rise  
And suddenly to my surprise  
He did the mash, he did the monster mash  
The monster mash, it was a graveyard smash  
He did the mash, it caught on in a flash  
He did the mash, he did the monster mash  
From my laboratory in the castle east  
To the master bedroom where the vampires feast  
The ghouls all came from their humble abodes  
To get a jolt from my electrodes  
They did the mash , they did the monster mash  
The monster mash, it was a graveyard smash  
They did the mash , it caught on in a flash  
They did the mash , they did the monster mash  
If you've ever seen a monster before  
Dancin' across the dance floor  
Don't be afraid, don't run and shout  
Turn around and help the monster turn it out  
Get down with the monster mash  
Get down with the monster mash  
Get down with the monster mash  
Get down with the monster mash  
And if you don't have core hard cash  
You can still do the monster mash  
The scene was rockin', all were digging the sounds  
Igor on chains, backed by his baying hounds  
The coffin-bangers were about to arrive  
With their vocal group, 'The Crypt-Kicker Five'  
They played the mash, they played the monster mash  
The monster mash, it was a graveyard smash  
They played the mash, it caught on in a flash  
They played the mash, they played the monster mash  
Out from the coffin', Drac's voice did ring  
Seems he was troubled by just one thing  
He opened the lid and shook his fist and said  
""Whatever happened to my Transylvania Twist?  
It's now the mash, it's now the monster mash  
The monster mash, it was graveyard smash  
It's now the mash, it caught on in a flash  
It's now the mash, it's now the monster mash  
Now everything's cool, Drac's a part of the band  
And my Monster Mash is the hit of the land  
For you, the living this mash was meant too  
When you get to my door, tell them Borris sent you  
Then you can mash, then you can monster mash  
The monster mash and do my graveyard smash  
Then you can mash, you'll catch on in a flash  
Then you can mash, then you can monster mash  
The monster mash  
Get down with the monster mash  
Get down with the monster mash  
Get down with the monster mash  
Mash  

",Beach Boys
